imsi,longitude,latitude,start,end,startPlot,endPlot
460020095000646396,123.4076385,41.7480011,1538570280547,1538570280547,1514,1514
460020095000646396,123.41725919999999,41.75402069,1538570563065,1538570563065,381,381
460020095000646396,123.4357605,41.77159119,1538571031191,1538571031191,535,535
460020095000646396,123.47646249,41.76753065,1538571397737.0,1538571910871.0,1486.0,1489.0
460020095000646396,123.46089939999999,41.80097961,1538572615467,1538572615467,911,911
460020095000646396,123.46089939999999,41.80097961,1538572631430,1538572631430,911,911
460020095000646396,123.46089939999999,41.80097961,1538572633806,1538572633806,911,911
460020095000646396,123.46073909999998,41.80451965,1538572812885,1538572812885,646,646
460020095000646396,123.46089939999999,41.808788299999996,1538573065024,1538573065024,638,638
460020095000646396,123.4042511,41.80353928,1538573518459,1538573518459,397,397
460020095000646396,123.4014587,41.80643845,1538573521369,1538573521369,437,437
460020095000646396,123.38948059999998,41.81341171,1538573595376,1538573595376,255,255
460020095000646396,123.3848801,41.81599045,1538573643700,1538573643700,634,634
460020095000646396,123.3872375,41.81021118,1538573715244,1538573715244,642,642
460020095000646396,123.43081985,41.80485202,1538576397948.0,1538579512198.0,219.0,602.0
460020095000646396,123.37727584,41.80290108,1538579893117.0,1538580968714.0,634.0,1370.0
460020095000646396,123.38010661,41.81597614,1538581942276.0,1538582118021.0,757.0,1272.0
460020095001192336,123.41596979999998,41.80778122,1538496426914,1538496426914,0,0
460020095001192336,123.41596979999998,41.80778122,1538497596045,1538497596045,0,0
460020095001192336,123.41596979999998,41.80778122,1538497609173,1538497609173,0,0
460020095001192336,123.41596979999998,41.80778122,1538499950913,1538499950913,0,0
460020095001192336,123.41596979999998,41.80778122,1538502296503,1538502296503,0,0
460020095001192336,123.41596979999998,41.80778122,1538503477850,1538503477850,0,0
460020095001192336,123.41596979999998,41.80778122,1538503491188,1538503491188,0,0
460020095001192336,123.41596979999998,41.80778122,1538504649203,1538504649203,0,0
460020095001192336,123.41596979999998,41.80778122,1538509368963,1538509368963,0,0
460020095001192336,123.41596979999998,41.80778122,1538510563167,1538510563167,0,0
460020095001192336,123.41438290000002,41.81169891,1538513502494,1538513502494,62,62
460020095001192336,123.41438290000002,41.81169891,1538513514771,1538513514771,62,62
460020095001192336,123.41596979999998,41.80778122,1538515269802,1538515269802,0,0
460020095001192336,123.41596979999998,41.80778122,1538515269826,1538515269826,0,0
460020095001192336,123.41394655,41.80577774,1538517629461.0,1538522505030.0,0.0,10.0
460020095001192336,123.41483791,41.80666039,1538524371405.0,1538527173177.0,0.0,0.0
460020095001192336,123.4137146,41.81412048,1538529406230.0,1538531213177.0,0.0,75.0
460020095001192336,123.4135666,41.82630157,1538533018477,1538533018477,1238,1238
460020095001192336,123.4135666,41.82630157,1538533052391,1538533052391,1238,1238
460020095001192336,123.41530279,41.80712073,1538535937536.0,1538541941343.0,0.0,0.0
460020095001192336,123.4128571,41.80469894,1538545646919,1538545646919,10,10
460020095001192336,123.4128571,41.80469894,1538547134325,1538547134325,10,10
460020095001192336,123.4128571,41.80469894,1538548934549.0,1538551633516.0,10.0,10.0
460020095001192336,123.41596979999998,41.80778122,1538554726023,1538554726023,0,0
460020095001192336,123.41596979999998,41.80778122,1538554902345,1538554902345,0,0
460020095001192336,123.41596979999998,41.80778122,1538559437212,1538559437212,0,0
460020095001192336,123.41349861,41.8059704,1538560734755.0,1538566462945.0,10.0,10.0
460020095001192336,123.4128571,41.80469894,1538568626061,1538568626061,10,10
460020095001192336,123.4128571,41.80469894,1538568626064,1538568626064,10,10
460020095001192336,123.41342928,41.80732393,1538569125331.0,1538573147585.0,10.0,10.0
460020095001192336,123.4159698,41.80778122,1538579378121.0,1538581943246.0,0.0,0.0
460020095001645387,123.3910108,41.81047276,1538496186573.0,1538500023030.0,487.0,436.0
460020095001645387,123.3919601,41.81158066,1538503529920,1538503529920,436,436
460020095001645387,123.3919601,41.81158066,1538505478384,1538505478384,436,436
460020095001645387,123.3919601,41.81158066,1538506477610,1538506477610,436,436
460020095001645387,123.3919601,41.81158066,1538508809753,1538508809753,436,436
460020095001645387,123.3919601,41.81158066,1538514373937,1538514373937,436,436
460020095001645387,123.3919601,41.81158066,1538514389935,1538514389935,436,436
460020095001645387,123.3872375,41.81021118,1538517292480,1538517292480,642,642
460020095001645387,123.3872375,41.81021118,1538517374495,1538517374495,642,642
460020095001645387,123.3931732,41.80286026,1538519387924,1538519387924,434,434
460020095001645387,123.3872375,41.81021118,1538520376695,1538520376695,642,642
460020095001645387,123.3872375,41.81021118,1538520382412,1538520382412,642,642
460020095001645387,123.39250179999999,41.80960083,1538520384298,1538520384298,465,465
460020095001645387,123.3919601,41.81158066,1538527194993,1538527194993,436,436
460020095001645387,123.39250179999999,41.80960083,1538527200507,1538527200507,465,465
460020095001645387,123.3872375,41.81021118,1538528150816,1538528150816,642,642
460020095001645387,123.38948059999998,41.81341171,1538530041224,1538530041224,255,255
460020095001645387,123.40414303,41.81016096,1538531807725.0,1538533318932.0,465.0,13.0
460020095001645387,123.41667179999999,41.8102417,1538535144480,1538535144480,13,13
460020095001645387,123.41667179999999,41.8102417,1538540244020,1538540244020,13,13
460020095001645387,123.41667179999999,41.8102417,1538542059030,1538542059030,13,13
460020095001645387,123.41667179999999,41.8102417,1538542894879,1538542894879,13,13
460020095001645387,123.41667179999999,41.8102417,1538546232141,1538546232141,13,13
460020095001645387,123.41667179999999,41.8102417,1538546294932,1538546294932,13,13
460020095001645387,123.41667179999999,41.8102417,1538548394010,1538548394010,13,13
460020095001645387,123.41667179999999,41.8102417,1538548394041,1538548394041,13,13
460020095001645387,123.41667179999999,41.8102417,1538553634069,1538553634069,13,13
460020095001645387,123.41400696,41.80997576,1538556216144.0,1538558943302.0,13.0,757.0
460020095001645387,123.39685060000001,41.809619899999994,1538561738792,1538561738792,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538561968887,1538561968887,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538563259686,1538563259686,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538564553784,1538564553784,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538567070216,1538567070216,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538567425856,1538567425856,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538568283671,1538568283671,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538572066742,1538572066742,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538575450671,1538575450671,527,527
460020095001645387,123.39685060000001,41.809619899999994,1538581431855,1538581431855,527,527
460020095001775162,123.41596979999998,41.80778122,1538498767066,1538498767066,0,0
460020095001775162,123.41596979999998,41.80778122,1538499957088,1538499957088,0,0
460020095001775162,123.41596979999998,41.80778122,1538500568080,1538500568080,0,0
460020095001775162,123.41596979999998,41.80778122,1538502378076,1538502378076,0,0
460020095001775162,123.41596979999998,41.80778122,1538502943762,1538502943762,0,0
460020095001775162,123.41596979999998,41.80778122,1538503877057,1538503877057,0,0
460020095001775162,123.4154739,41.80748485,1538510167120.0,1538518442561.0,908.0,10.0
460020095001775162,123.41463263,41.80664236,1538520491784.0,1538524937100.0,908.0,0.0
460020095001775162,123.41462709999999,41.80696106,1538527884094,1538527884094,908,908
460020095001775162,123.41462709999999,41.80696106,1538527901400,1538527901400,908,908
460020095001775162,123.41462709999999,41.80696106,1538529630039,1538529630039,908,908
460020095001775162,123.41462709999999,41.80696106,1538530092659,1538530092659,908,908
460020095001775162,123.41596979999998,41.80778122,1538530554178,1538530554178,0,0
460020095001775162,123.41596979999998,41.80778122,1538533113286,1538533113286,0,0
460020095001775162,123.41596979999998,41.80778122,1538533671172,1538533671172,0,0
460020095001775162,123.41596979999998,41.80778122,1538534299476,1538534299476,0,0
460020095001775162,123.41596979999998,41.80778122,1538534313324,1538534313324,0,0
460020095001775162,123.41563412,41.80757618,1538536416918.0,1538539736477.0,0.0,908.0
460020095001775162,123.41481891,41.80707823,1538541864319.0,1538542801401.0,908.0,908.0
460020095001775162,123.41476351,41.80676651,1538544284793.0,1538550435246.0,908.0,0.0
460020095001775162,123.41596979999998,41.80778122,1538554577243,1538554577243,0,0
460020095001775162,123.41596979999998,41.80778122,1538554643244,1538554643244,0,0
460020095001775162,123.41596979999998,41.80778122,1538555782807,1538555782807,0,0
460020095001775162,123.41198729999999,41.8078804,1538557287468,1538557287468,56,56
460020095001775162,123.41462709999999,41.80696106,1538557578174,1538557578174,908,908
460020095001775162,123.41462709999999,41.80696106,1538558534695,1538558534695,908,908
460020095001775162,123.41596979999998,41.80778122,1538562264784,1538562264784,0,0
460020095001775162,123.41500345,41.80699412,1538562844409.0,1538565650195.0,0.0,0.0
460020095001775162,123.41596979999998,41.80778122,1538568621370,1538568621370,0,0
460020095001775162,123.41568683,41.80750101,1538572382107.0,1538576720005.0,0.0,0.0
460020095002685457,123.398613,41.73863983,1538528568405.0,1538528963426.0,1185.0,1185.0
460020095002685457,123.40476038,41.7970767,1538551574437.0,1538553463489.0,806.0,207.0
460020095002685457,123.41755008,41.8062849,1538555347030.0,1538558474426.0,809.0,6.0
460020095002685457,123.41928100000001,41.80438995,1538561007555,1538561007555,809,809
460020095002685457,123.41928100000001,41.80438995,1538561353854,1538561353854,809,809
460020095002685457,123.41426090000002,41.80113983,1538561603996,1538561603996,207,207
460020095002685457,123.41426090000002,41.80113983,1538561608405,1538561608405,207,207
460020095002685457,123.41426090000002,41.80113983,1538561997186,1538561997186,207,207
460020095002685457,123.41555376,41.80308474,1538563927348.0,1538568211533.0,253.0,809.0
460020095002685457,123.41426090000002,41.80113983,1538569632039,1538569632039,207,207
460020095002685457,123.41542050000001,41.80363083,1538569794240,1538569794240,253,253
460020095002685457,123.41542050000001,41.80363083,1538570233360,1538570233360,253,253
460020095002685457,123.41426090000002,41.80113983,1538571713980,1538571713980,207,207
460020095002685457,123.41928100000001,41.80438995,1538572962175,1538572962175,809,809
460020095002685457,123.41763021,41.80269909,1538575063899.0,1538577352430.0,207.0,810.0
460020095002685457,123.41426090000002,41.80113983,1538579193349,1538579193349,207,207
460020095002693054,123.40875559,41.80859627,1538496097692.0,1538521279261.0,43.0,64.0
460020095002693054,123.40874715,41.80784331,1538526041476.0,1538541092249.0,64.0,64.0
460020095002693054,123.40737356,41.80561518,1538542268129.0,1538554740793.0,43.0,912.0
460020095002693054,123.47119140000001,41.80286026,1538556134333,1538556134333,910,910
460020095002693054,123.47119140000001,41.80286026,1538556254135,1538556254135,910,910
460020095002693054,123.47053696,41.80305184,1538557674215.0,1538561935232.0,629.0,910.0
460020095002693054,123.46331118,41.80255127,1538565137511.0,1538567724783.0,629.0,914.0
460020095002693054,123.46089939999999,41.80097961,1538569618720,1538569618720,911,911
460020095002693054,123.46568300000001,41.80266953,1538571429969,1538571429969,449,449
460020095002693054,123.4683304,41.80361176,1538571620114,1538571620114,643,643
460020095002693054,123.47119140000001,41.80286026,1538572361562,1538572361562,910,910
460020095002693054,123.47119140000001,41.80286026,1538573170703,1538573170703,910,910
460020095002693054,123.47119140000001,41.80286026,1538577056242,1538577056242,910,910
460020095002693054,123.47119140000001,41.80286026,1538577249911,1538577249911,910,910
460020095002693054,123.4711914,41.80286026,1538579062240.0,1538582139098.0,910.0,910.0
460020095002752094,123.41657132,41.87957446,1538539218307.0,1538540254588.0,932.0,920.0
460020095002752094,123.41864779999999,41.84656143,1538541161508,1538541161508,314,314
460020095002752094,123.4206696,41.82857895,1538541577298,1538541577298,318,318
460020095002752094,123.4217682,41.82440948,1538541650441,1538541650441,565,565
460020095002752094,123.41976170000001,41.82294846,1538541735072,1538541735072,495,495
460020095002752094,123.4195023,41.79898071,1538542438485,1538542438485,486,486
460020095002752094,123.4120865,41.78800964,1538542690830,1538542690830,441,441
460020095002752094,123.4130096,41.78722,1538542978551,1538542978551,929,929
460020095002752094,123.4130096,41.78722,1538543023571,1538543023571,929,929
460020095002752094,123.4120865,41.78800964,1538543244161,1538543244161,441,441
460020095002752094,123.42086029999999,41.81906128,1538544282119,1538544282119,317,317
460020095002752094,123.42070770000001,41.83255005,1538544642035,1538544642035,730,730
460020095002752094,123.4087219,41.85224915,1538545200749,1538545200749,655,655
460020095002752094,123.40798190000001,41.85531998,1538545219217,1538545219217,919,919
460020095002752094,123.41527302,41.88485908,1538546039697.0,1538547769763.0,920.0,934.0
460020095002752094,123.40798190000001,41.85531998,1538548795221,1538548795221,919,919
460020095002752094,123.4087219,41.85224915,1538548863449,1538548863449,655,655
460020095002752094,123.41864779999999,41.84656143,1538549133697,1538549133697,314,314
460020095002752094,123.42070770000001,41.83255005,1538549313981,1538549313981,730,730
460020095002752094,123.42070770000001,41.83255005,1538549329790,1538549329790,730,730
460020095002752094,123.42067720000001,41.81034851,1538549880076,1538549880076,930,930
460020095002752094,123.4176865,41.80654907,1538549992204,1538549992204,186,186
460020095002752094,123.42485049999999,41.80847931,1538551984672,1538551984672,89,89
460020095002752094,123.42067720000001,41.81034851,1538552163832,1538552163832,930,930
460020095002752094,123.42252350000001,41.82743073,1538552511618,1538552511618,576,576
460020095002752094,123.4179611,41.83930969,1538552872913,1538552872913,864,864
460020095002752094,123.4144821,41.85269928,1538553318990,1538553318990,935,935
460020095002752094,123.40798190000001,41.85531998,1538553498283,1538553498283,919,919
460020095002752094,123.4162598,41.87363052,1538554349823,1538554349823,920,920
460020095002752094,123.4131165,41.89707184,1538554998466,1538554998466,924,924
460020095002752094,123.4131165,41.89707184,1538555690592,1538555690592,924,924
460020095002752094,123.41555020000001,41.8914299,1538556265500,1538556265500,921,921
460020095002752094,123.41555020000001,41.8914299,1538556282990,1538556282990,921,921
460020095002752094,123.4162598,41.87363052,1538556671737,1538556671737,920,920
460020095002752094,123.4067535,41.87255859,1538556908571,1538556908571,927,927
460020095002752094,123.4077301,41.85924911,1538557108119,1538557108119,923,923
460020095002752094,123.4077301,41.85924911,1538557233221,1538557233221,923,923
460020095002752094,123.4128571,41.80469894,1538558666439,1538558666439,10,10
460020095002752094,123.4195023,41.79898071,1538559011549,1538559011549,486,486
460020095002752094,123.42086029999999,41.81906128,1538560786854,1538560786854,317,317
460020095002752094,123.42252350000001,41.82743073,1538561001459,1538561001459,576,576
460020095002752094,123.4206696,41.82857895,1538561039455,1538561039455,318,318
460020095002752094,123.41864779999999,41.84656143,1538561426908,1538561426908,314,314
460020095002752094,123.4087219,41.85224915,1538561698853,1538561698853,655,655
460020095002752094,123.4065933,41.85773087,1538561828148,1538561828148,280,280
460020095002752094,123.4026108,41.87118149,1538562266680,1538562266680,928,928
460020095002752094,123.4067535,41.87255859,1538562418038,1538562418038,927,927
460020095002752094,123.41565700000001,41.88222885,1538562702129,1538562702129,918,918
460020095002752094,123.41565700000001,41.88222885,1538562735060,1538562735060,918,918
460020095002752094,123.4131165,41.89707184,1538563503102,1538563503102,924,924
460020095002752094,123.4162598,41.87363052,1538566315332,1538566315332,920,920
460020095002752094,123.41928100000001,41.80438995,1538569572510,1538569572510,809,809
460020095002752094,123.4179611,41.83930969,1538570374857,1538570374857,864,864
460020095002752094,123.41864779999999,41.84656143,1538570488056,1538570488056,314,314
460020095002752094,123.4067535,41.87255859,1538571078151,1538571078151,927,927
460020095002752094,123.41542050000001,41.87474823,1538571234577,1538571234577,933,933
460020095002752094,123.4131165,41.89707184,1538572168822,1538572168822,924,924
460020095002752094,123.41555020000001,41.8914299,1538572573465,1538572573465,921,921
460020095002752094,123.4176865,41.87929916,1538572758150,1538572758150,917,917
460020095002752094,123.45303045,41.83829203,1538574465015.0,1538580632815.0,922.0,925.0
460020095002752094,123.4277878,41.86291122,1538581067541,1538581067541,724,724
460020095002752094,123.42733759999999,41.86240005,1538581086416,1538581086416,926,926
460020095002752094,123.4077301,41.85924911,1538581643218,1538581643218,923,923
460020095002752094,123.4077301,41.85924911,1538581664976,1538581664976,923,923
460020095002765063,122.3507919,41.40496826,1538548244393,1538548244393,942,942
460020095002765063,122.54968259999998,41.42858887,1538549001295,1538549001295,940,940
460020095002765063,122.54968259999998,41.42858887,1538549001677,1538549001677,940,940
460020095002765063,122.6752625,41.52082062,1538549239231,1538549239231,641,641
460020095002765063,122.6752625,41.52082062,1538549308409,1538549308409,641,641
460020095002765063,122.75833130000001,41.55583954,1538549688055,1538549688055,785,785
460020095002765063,122.8536682,41.60065842,1538549814896,1538549814896,875,875
460020095002765063,122.8536682,41.60065842,1538549964894,1538549964894,875,875
460020095002765063,122.95332340000002,41.66001892,1538550276763,1538550276763,415,415
460020095002765063,123.023201,41.69311142,1538550534580,1538550534580,950,950
460020095002765063,123.2387695,41.79053116,1538551373907,1538551373907,796,796
460020095002765063,123.27102659999998,41.79718018,1538551874204,1538551874204,948,948
460020095002765063,123.27102659999998,41.79718018,1538552845376,1538552845376,948,948
460020095002765063,123.2888489,41.75759125,1538553095129,1538553095129,834,834
460020095002765063,123.2919922,41.74863052,1538553127677,1538553127677,951,951
460020095002765063,123.3313904,41.66542053,1538553670153,1538553670153,941,941
460020095002765063,123.3224335,41.66716003,1538554134487,1538554134487,936,936
460020095002765063,123.3224335,41.66716003,1538554789733,1538554789733,936,936
460020095002765063,123.3224335,41.66716003,1538555350172,1538555350172,936,936
460020095002765063,123.3224335,41.66716003,1538555739838,1538555739838,936,936
460020095002765063,123.3224335,41.66716003,1538557673046.0,1538560719380.0,936.0,936.0
460020095002765063,123.32547,41.67092896,1538561703288,1538561703288,953,953
460020095002765063,123.33307649999999,41.67594147,1538565356979,1538565356979,944,944
460020095002765063,123.3417969,41.66085815,1538566452970,1538566452970,460,460
460020095002765063,123.36396029999999,41.66891861,1538566971317,1538566971317,585,585
460020095002765063,123.38070897,41.68434089,1538567359242.0,1538568105225.0,937.0,949.0
460020095002765063,123.40352630000001,41.72520828,1538568449108,1538568449108,945,945
460020095002765063,123.4019547,41.74487686,1538568728694,1538568728694,480,480
460020095002765063,123.4003372,41.748909000000005,1538568995449,1538568995449,126,126
460020095002765063,123.4003372,41.748909000000005,1538569058645,1538569058645,126,126
460020095002765063,123.39032749999998,41.77053833,1538569316095,1538569316095,938,938
460020095002765063,123.39763640000001,41.780731200000005,1538569380085,1538569380085,939,939
460020095002765063,123.40993555,41.80915779,1538570706071.0,1538582000092.0,56.0,952.0
460020095003040400,123.4117813,41.80295181,1538519504800,1538519504800,349,349
460020095003040400,123.4117813,41.80295181,1538519979655,1538519979655,349,349
460020095003040400,123.4117813,41.80295181,1538522132803,1538522132803,349,349
460020095003040400,123.41111753,41.80283101,1538543524585.0,1538545128292.0,349.0,348.0
460020095003040400,123.4117813,41.80295181,1538551660952,1538551660952,349,349
460020095003693826,123.3796463,41.86771011,1538501932480,1538501932480,954,954
460020095003693826,123.3796463,41.86771011,1538545849574,1538545849574,954,954
460020095003693826,123.416748,41.86885834,1538547908515,1538547908515,845,845
460020095003693826,123.4128571,41.80469894,1538550016464,1538550016464,10,10
460020095003693826,123.411911,41.81045914,1538551871516,1538551871516,6,6
460020095003693826,123.411911,41.81045914,1538552428545,1538552428545,6,6
460020095003693826,123.411911,41.81045914,1538552506636,1538552506636,6,6
460020095003693826,123.411911,41.81045914,1538552908906,1538552908906,6,6
460020095003693826,123.411911,41.81045914,1538553326141,1538553326141,6,6
460020095003693826,123.411911,41.81045914,1538555594280,1538555594280,6,6
460020095003693826,123.411911,41.81045914,1538556282934,1538556282934,6,6
460020095003693826,123.41251582,41.80939206,1538558232765.0,1538559578040.0,6.0,13.0
460020095003693826,123.411911,41.81045914,1538564201938,1538564201938,6,6
460020095003693826,123.411911,41.81045914,1538564207149,1538564207149,6,6
460020095003693826,123.41200561,41.80988312,1538568306793.0,1538571908915.0,6.0,10.0
460020095003693826,123.411911,41.81045914,1538573921423,1538573921423,6,6
460020095003693826,123.411911,41.81045914,1538573971005,1538573971005,6,6
460020095003693826,123.41210022,41.8093071,1538577675185.0,1538579975795.0,6.0,6.0
460020095004258157,123.15451809999999,41.69551086,1538511892810,1538511892810,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538515133009,1538515133009,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538535685758,1538535685758,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538535696302,1538535696302,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538554155332,1538554155332,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538554180300,1538554180300,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538554497107,1538554497107,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538554621670,1538554621670,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538555006300,1538555006300,1171,1171
460020095004258157,123.15451809999999,41.69551086,1538558246488,1538558246488,1171,1171
460020095004258157,123.2017288,41.71818924,1538560364023,1538560364023,1168,1168
460020095004258157,123.2160034,41.71017838,1538560448518,1538560448518,1172,1172
460020095004258157,123.28578190000002,41.76367188,1538561682243,1538561682243,1173,1173
460020095004258157,123.28383640000001,41.76004028,1538561703779,1538561703779,1169,1169
460020095004258157,123.34529109999998,41.7778511,1538562937667,1538562937667,674,674
460020095004258157,123.40872307,41.80671981,1538563554425.0,1538569663940.0,673.0,6.0
460020095004258157,123.41198729999999,41.8078804,1538576713128,1538576713128,56,56
460020095004730821,123.4181137,41.79104996,1538496140400,1538496140400,288,288
460020095004730821,123.40621189999999,41.79008865,1538496277449,1538496277449,179,179
460020095004730821,123.3968582,41.8028717,1538496563915,1538496563915,294,294
460020095004730821,123.39956670000001,41.80458832,1538496593864,1538496593864,478,478
460020095004730821,123.3980179,41.80838013,1538496615735,1538496615735,757,757
460020095004730821,123.3960419,41.80461121,1538496746406,1538496746406,599,599
460020095004730821,123.42594150000001,41.8384285,1538497558423,1538497558423,1429,1429
460020095004730821,123.4439392,41.84608841,1538497777985,1538497777985,1426,1426
460020095004730821,123.4439392,41.84608841,1538497948852,1538497948852,1426,1426
460020095004730821,123.4542313,41.85258102,1538498110082,1538498110082,1442,1442
460020095004730821,123.47044369999999,41.85153961,1538498163276,1538498163276,1430,1430
460020095004730821,123.54720309999999,41.83459091,1538499021480,1538499021480,1431,1431
460020095004730821,123.54720309999999,41.83459091,1538499089445,1538499089445,1431,1431
460020095004730821,123.52245330000001,41.8367691,1538499737318,1538499737318,1401,1401
460020095004730821,123.50080870000001,41.82516861,1538499893436,1538499893436,1433,1433
460020095004730821,123.5194092,41.83227921,1538503201576,1538503201576,1402,1402
460020095004730821,123.478981,41.81678009,1538503543724,1538503543724,838,838
460020095004730821,123.4944763,41.79679108,1538504184856,1538504184856,543,543
460020095004730821,123.47754669999999,41.82323074,1538504715002,1538504715002,1403,1403
460020095004730821,123.47754669999999,41.82323074,1538504738590,1538504738590,1403,1403
460020095004730821,123.448967,41.83317184,1538504878202,1538504878202,1436,1436
460020095004730821,123.4117737,41.83089066,1538505045515,1538505045515,1358,1358
460020095004730821,123.3997192,41.83259964,1538505113350,1538505113350,1434,1434
460020095004730821,123.42070770000001,41.83255005,1538506230071,1538506230071,730,730
460020095004730821,123.44043729999999,41.81866837,1538506587937,1538506587937,636,636
460020095004730821,123.4359436,41.80569839,1538506888034,1538506888034,8,8
460020095004730821,123.4396362,41.80488968,1538506929133,1538506929133,1,1
460020095004730821,123.44027709999999,41.7974205,1538506952707,1538506952707,504,504
460020095004730821,123.48278810000001,41.79800034,1538507461829,1538507461829,1435,1435
460020095004730821,123.48417659999998,41.79494095,1538507607389,1538507607389,1408,1408
460020095004730821,123.48931407,41.78487015,1538508069377.0,1538509689525.0,1405.0,1414.0
460020095004730821,123.53582,41.80881119,1538510150427,1538510150427,1407,1407
460020095004730821,123.53582,41.80881119,1538513820859,1538513820859,1407,1407
460020095004730821,123.53582,41.80881119,1538514334988,1538514334988,1407,1407
460020095004730821,123.53582,41.80881119,1538515111064.0,1538521296062.0,1407.0,1407.0
460020095004730821,123.53582,41.80881119,1538522987705.0,1538525699992.0,1407.0,1407.0
460020095004730821,123.53519947,41.809714,1538526384198.0,1538531889127.0,1407.0,1407.0
460020095004730821,123.5339584,41.81151962,1538546524689,1538546524689,1418,1418
460020095004730821,123.5339584,41.81151962,1538546585398,1538546585398,1418,1418
460020095004730821,123.53582,41.80881119,1538552141060,1538552141060,1407,1407
460020095004730821,123.5339584,41.81151962,1538553923377,1538553923377,1418,1418
460020095004730821,123.536293,41.80352020000001,1538554948801,1538554948801,1428,1428
460020095004730821,123.5213699,41.79666901,1538555160171,1538555160171,1427,1427
460020095004730821,123.48650359999999,41.79244995,1538555719497,1538555719497,1409,1409
460020095004730821,123.48497009999998,41.79727936,1538555848744,1538555848744,1410,1410
460020095004730821,123.48385619999999,41.80891037,1538556146690,1538556146690,1341,1341
460020095004730821,123.4887466,41.80942154,1538556211194,1538556211194,1437,1437
460020095004730821,123.4793472,41.82582092,1538556334754,1538556334754,861,861
460020095004730821,123.42716089,41.82039483,1538556479080.0,1538559235041.0,529.0,56.0
460020095004730821,123.3952179,41.79211044,1538560100453,1538560100453,462,462
460020095004730821,123.34983309,41.80649158,1538560498382.0,1538563645634.0,1265.0,642.0
460020095004730821,123.41542050000001,41.80363083,1538563918505,1538563918505,253,253
460020095004730821,123.42732240000002,41.80459976,1538564045039,1538564045039,648,648
460020095004730821,123.43202209999998,41.80392075,1538564222532,1538564222532,11,11
460020095004730821,123.39334869999999,41.75432968,1538565187816,1538565187816,1443,1443
460020095004730821,123.3982435,41.73842403,1538565359014.0,1538567249398.0,569.0,126.0
460020095004730821,123.40506740000001,41.78152847,1538568391564,1538568391564,1413,1413
460020095004730821,123.3938675,41.794979100000006,1538568876144,1538568876144,1068,1068
460020095004730821,123.389473,41.78527069,1538569135320,1538569135320,901,901
460020095004730821,123.38059229999999,41.76539993,1538569718389,1538569718389,1423,1423
460020095004730821,123.3859406,41.77843094,1538569824083,1538569824083,1439,1439
460020095004730821,123.38919070000001,41.78546906,1538569836695,1538569836695,806,806
460020095004730821,123.4131699,41.81354904,1538570975260,1538570975260,59,59
460020095004730821,123.50489040000001,41.81439972,1538572966987,1538572966987,1444,1444
460020095004730821,123.49964140000002,41.79658127,1538573722968,1538573722968,1414,1414
460020095004730821,123.49964140000002,41.79658127,1538573946016,1538573946016,1414,1414
460020095004730821,123.4850006,41.80775833,1538574385382,1538574385382,846,846
460020095004730821,123.48574070000001,41.81367874,1538574499136,1538574499136,1424,1424
460020095004730821,123.4793472,41.82582092,1538574577082,1538574577082,861,861
460020095004730821,123.45461270000001,41.83404922,1538574691282,1538574691282,529,529
460020095004730821,123.41020117,41.8409356,1538575331639.0,1538578171496.0,280.0,5.0
460020095004730821,123.39260859999999,41.83023071,1538579688528,1538579688528,484,484
460020095004730821,123.3805008,41.82862854,1538580035920,1538580035920,531,531
460020095004730821,123.3759003,41.82857132,1538580099114,1538580099114,1030,1030
460020095004730821,123.37319950000001,41.82484818,1538580127829,1538580127829,1271,1271
460020095004730821,123.37207790000001,41.82276917,1538580361826,1538580361826,1272,1272
460020095004730821,123.39127256,41.7981801,1538580572635.0,1538582168814.0,757.0,462.0
460020095004751842,123.4042511,41.80353928,1538496918801,1538496918801,397,397
460020095004751842,123.4042511,41.80353928,1538500066818,1538500066818,397,397
460020095004751842,123.4042511,41.80353928,1538502006449,1538502006449,397,397
460020095004751842,123.4042511,41.80353928,1538506376760,1538506376760,397,397
460020095004751842,123.4042511,41.80353928,1538517012359,1538517012359,397,397
460020095004751842,123.4042511,41.80353928,1538517631687,1538517631687,397,397
460020095004751842,123.4042511,41.80353928,1538518415091,1538518415091,397,397
460020095004751842,123.4042511,41.80353928,1538525347120,1538525347120,397,397
460020095004751842,123.4042511,41.80353928,1538529017450,1538529017450,397,397
460020095004751842,123.4042511,41.80353928,1538530975691.0,1538532386533.0,397.0,397.0
460020095004751842,123.4042511,41.80353928,1538539262874,1538539262874,397,397
460020095004751842,123.4042511,41.80353928,1538541348836,1538541348836,397,397
